date_order,ord_no,ord_issue_by,site_no,art_no,order_qty,orderv_amt
2022-10-25,ORD010558,นางสาวอภิชาติ วงศ์สุนทร,3,2,23,0
2022-10-25,ORD010426,นายอาทิตย์ รุ่งเรือง,1,9,11.5,0
2022-10-25,ORD010576,นางสาวอภิชาติ วงศ์สุนทร,1,7,14.95,0
2022-10-25,ORD010575,นางสาวอภิชาติ วงศ์สุนทร,0,7,44.85,0
2022-10-26,ORD010675,นายอาทิตย์ รุ่งเรือง,0,3,23,0
2022-10-21,ORD010234,นางสาวอภิชาติ วงศ์สุนทร,0,6,34.5,0
2022-10-25,ORD010546,นางสาวอภิชาติ วงศ์สุนทร,1,8,20.7,0
2022-10-25,ORD010575,นางสาวอภิชาติ วงศ์สุนทร,0,0,27.6,0
2022-10-25,ORD010559,นางสาวอภิชาติ วงศ์สุนทร,3,4,17.25,0
2022-10-26,ORD010674,นายอาทิตย์ รุ่งเรือง,3,9,11.5,0
2022-10-26,ORD010740,นางสาวอภิชาติ วงศ์สุนทร,3,7,29.9,0
2022-10-25,ORD010559,นางสาวอภิชาติ วงศ์สุนทร,3,2,23,0
2022-10-26,ORD010718,นายอาทิตย์ รุ่งเรือง,2,9,11.5,0
2022-10-25,ORD010579,นางสาวอภิชาติ วงศ์สุนทร,2,6,69,0
2022-10-26,ORD010742,นางสาวอภิชาติ วงศ์สุนทร,2,0,27.6,0
2022-10-25,ORD010548,นางสาวอภิชาติ วงศ์สุนทร,0,8,20.7,0
2022-10-25,ORD010560,นางสาวอภิชาติ วงศ์สุนทร,0,4,17.25,0
2022-10-25,ORD010578,นางสาวอภิชาติ วงศ์สุนทร,0,6,27.6,0
2022-10-26,ORD010741,นางสาวอภิชาติ วงศ์สุนทร,0,7,29.9,0
2022-10-27,ORD010765,นายอาทิตย์ รุ่งเรือง,3,3,46,0
2022-10-25,ORD010562,นางสาวอภิชาติ วงศ์สุนทร,1,4,17.25,0
2022-10-27,ORD010766,นายอาทิตย์ รุ่งเรือง,1,3,23,0
2022-10-26,ORD010743,นางสาวอภิชาติ วงศ์สุนทร,1,0,13.8,0
2022-10-25,ORD010549,นางสาวอภิชาติ วงศ์สุนทร,2,2,23,0
2022-10-25,ORD010561,นางสาวอภิชาติ วงศ์สุนทร,2,7,44.85,0
2022-10-25,ORD010580,นางสาวอภิชาติ วงศ์สุนทร,1,6,6.9,0
2022-10-25,ORD010563,นางสาวอภิชาติ วงศ์สุนทร,4,2,23,0
2022-10-25,ORD010581,นางสาวอภิชาติ วงศ์สุนทร,4,6,20.7,0
2022-10-25,ORD010563,นางสาวอภิชาติ วงศ์สุนทร,4,4,17.25,0
2022-10-26,ORD010677,นายอาทิตย์ รุ่งเรือง,4,9,11.5,0
2022-10-26,ORD010744,นางสาวอภิชาติ วงศ์สุนทร,4,7,14.95,0
2022-10-25,ORD010565,นางสาวอภิชาติ วงศ์สุนทร,0,8,20.7,0
2022-10-27,ORD010801,นางสาวอภิชาติ วงศ์สุนทร,0,0,13.8,0
2022-10-28,ORD010894,นางสาวอภิชาติ วงศ์สุนทร,0,0,13.8,0
2022-10-25,ORD010582,นางสาวอภิชาติ วงศ์สุนทร,0,6,20.7,0
2022-10-27,ORD010803,นางสาวอภิชาติ วงศ์สุนทร,3,7,29.9,0
2022-10-28,ORD010827,นายอาทิตย์ รุ่งเรือง,3,6,20.7,0
2022-10-27,ORD010805,นางสาวอภิชาติ วงศ์สุนทร,1,7,14.95,0
2022-10-25,ORD010567,นางสาวอภิชาติ วงศ์สุนทร,4,2,23,0
2022-10-27,ORD010806,นางสาวอภิชาติ วงศ์สุนทร,4,7,29.9,0
2022-10-25,ORD010584,นางสาวอภิชาติ วงศ์สุนทร,1,6,13.8,0
2022-10-27,ORD010804,นางสาวอภิชาติ วงศ์สุนทร,0,7,14.95,0
2022-10-25,ORD010566,นางสาวอภิชาติ วงศ์สุนทร,2,7,59.8,0
2022-10-25,ORD010567,นางสาวอภิชาติ วงศ์สุนทร,4,8,20.7,0
2022-10-27,ORD010767,นายอาทิตย์ รุ่งเรือง,4,9,11.5,0
2022-10-27,ORD010800,นางสาวอภิชาติ วงศ์สุนทร,4,0,27.6,0
2022-10-27,ORD010806,นางสาวอภิชาติ วงศ์สุนทร,4,5,24.15,0
2022-10-25,ORD010567,นางสาวอภิชาติ วงศ์สุนทร,4,4,17.25,0
2022-10-25,ORD010564,นางสาวอภิชาติ วงศ์สุนทร,3,4,17.25,0
2022-10-27,ORD010799,นางสาวอภิชาติ วงศ์สุนทร,1,0,13.8,0
2022-10-25,ORD010585,นางสาวอภิชาติ วงศ์สุนทร,4,6,20.7,0
2022-10-27,ORD010802,นางสาวอภิชาติ วงศ์สุนทร,2,0,27.6,0
2022-10-25,ORD010583,นางสาวอภิชาติ วงศ์สุนทร,2,6,75.9,0
2022-10-25,ORD010550,นางสาวอภิชาติ วงศ์สุนทร,2,2,46,0
2022-10-25,ORD010564,นางสาวอภิชาติ วงศ์สุนทร,3,2,46,0
2022-10-28,ORD010828,นายอาทิตย์ รุ่งเรือง,2,3,23,0
2022-10-25,ORD010568,นางสาวอภิชาติ วงศ์สุนทร,3,2,23,0
2022-10-28,ORD010886,นางสาวอภิชาติ วงศ์สุนทร,0,0,13.8,0
2022-10-25,ORD010570,นางสาวอภิชาติ วงศ์สุนทร,1,4,17.25,0
2022-10-25,ORD010587,นางสาวอภิชาติ วงศ์สุนทร,2,6,48.3,0
2022-10-28,ORD010887,นางสาวอภิชาติ วงศ์สุนทร,2,0,27.6,0
2022-10-25,ORD010569,นางสาวอภิชาติ วงศ์สุนทร,0,4,17.25,0
2022-10-25,ORD010586,นางสาวอภิชาติ วงศ์สุนทร,0,6,20.7,0
2022-10-25,ORD010588,นางสาวอภิชาติ วงศ์สุนทร,1,6,6.9,0
2022-10-28,ORD010887,นางสาวอภิชาติ วงศ์สุนทร,2,5,16.1,0
2022-10-28,ORD010886,นางสาวอภิชาติ วงศ์สุนทร,0,7,29.9,0
2022-10-25,ORD010552,นางสาวอภิชาติ วงศ์สุนทร,1,8,20.7,0
2022-10-29,ORD010903,นายสมชาย แซ่ลิ้ม,2,4,69,0
2022-10-29,ORD010904,นายสมชาย แซ่ลิ้ม,2,0,27.6,0
2022-10-25,ORD010551,นางสาวอภิชาติ วงศ์สุนทร,2,2,46,0
2022-10-28,ORD010887,นางสาวอภิชาติ วงศ์สุนทร,2,7,29.9,0
2022-10-28,ORD010885,นางสาวอภิชาติ วงศ์สุนทร,3,5,16.1,0
2022-10-29,ORD010900,นายอาทิตย์ รุ่งเรือง,3,3,23,0
2022-10-28,ORD010885,นางสาวอภิชาติ วงศ์สุนทร,3,7,14.95,0
2022-10-29,ORD010901,นายอาทิตย์ รุ่งเรือง,3,6,27.6,0
2022-10-28,ORD010888,นางสาวอภิชาติ วงศ์สุนทร,4,7,14.95,0
2022-10-28,ORD010888,นางสาวอภิชาติ วงศ์สุนทร,4,5,40.25,0
2022-10-25,ORD010589,นางสาวอภิชาติ วงศ์สุนทร,4,6,13.8,0
2022-10-25,ORD010538,นางสาวอภิชาติ วงศ์สุนทร,3,7,29.9,0
2022-10-25,ORD010554,นางสาวอภิชาติ วงศ์สุนทร,2,2,23,0
2022-10-25,ORD010538,นางสาวอภิชาติ วงศ์สุนทร,3,5,16.1,0
2022-10-25,ORD010553,นางสาวอภิชาติ วงศ์สุนทร,3,2,23,0
2022-10-25,ORD010541,นางสาวอภิชาติ วงศ์สุนทร,4,7,14.95,0
2022-10-25,ORD010541,นางสาวอภิชาติ วงศ์สุนทร,4,5,8.05,0
2022-10-25,ORD010591,นางสาวอภิชาติ วงศ์สุนทร,4,6,13.8,0
2022-10-25,ORD010555,นางสาวอภิชาติ วงศ์สุนทร,4,2,23,0
2022-10-25,ORD010555,นางสาวอภิชาติ วงศ์สุนทร,4,8,20.7,0
2022-10-25,ORD010594,นางสาวอภิชาติ วงศ์สุนทร,4,4,17.25,0
2022-10-25,ORD010590,นางสาวอภิชาติ วงศ์สุนทร,1,6,6.9,0
2022-10-25,ORD010539,นางสาวอภิชาติ วงศ์สุนทร,0,7,14.95,0
2022-10-29,ORD010902,นายอาทิตย์ รุ่งเรือง,0,9,11.5,0
2022-10-25,ORD010592,นางสาวอภิชาติ วงศ์สุนทร,0,6,13.8,0
2022-10-25,ORD010593,นางสาวอภิชาติ วงศ์สุนทร,2,6,48.3,0
2022-10-31,ORD011088,นายสมชาย แซ่ลิ้ม,2,4,69,1725
2022-10-25,ORD010540,นางสาวอภิชาติ วงศ์สุนทร,2,7,29.9,0
2022-10-25,ORD010540,นางสาวอภิชาติ วงศ์สุนทร,2,5,8.05,0
2022-10-31,ORD011088,นายสมชาย แซ่ลิ้ม,2,5,40.25,1288
2022-10-25,ORD010572,นางสาวอภิชาติ วงศ์สุนทร,3,2,46,0
2022-10-25,ORD010573,นางสาวอภิชาติ วงศ์สุนทร,0,8,20.7,0
2022-10-28,ORD010892,นางสาวอภิชาติ วงศ์สุนทร,0,0,27.6,0
2022-10-31,ORD011077,นายอาทิตย์ รุ่งเรือง,0,3,23,0
2022-10-25,ORD010573,นางสาวอภิชาติ วงศ์สุนทร,0,4,17.25,0
2022-10-25,ORD010542,นางสาวอภิชาติ วงศ์สุนทร,3,5,16.1,0
2022-10-28,ORD010891,นางสาวอภิชาติ วงศ์สุนทร,3,0,27.6,0
2022-10-28,ORD010890,นางสาวอภิชาติ วงศ์สุนทร,4,0,27.6,0
2022-10-25,ORD010544,นางสาวอภิชาติ วงศ์สุนทร,2,5,16.1,0
2022-11-01,ORD011308,นายสมชาย แซ่ลิ้ม,2,5,40.25,1288
2022-10-25,ORD010543,นางสาวอภิชาติ วงศ์สุนทร,0,5,8.05,0
2022-10-28,ORD010889,นางสาวอภิชาติ วงศ์สุนทร,1,0,27.6,0
2022-10-25,ORD010571,นางสาวอภิชาติ วงศ์สุนทร,1,4,17.25,0
2022-10-31,ORD011078,นายอาทิตย์ รุ่งเรือง,4,3,23,0
2022-10-25,ORD010556,นางสาวอภิชาติ วงศ์สุนทร,2,2,23,0
2022-10-25,ORD010544,นางสาวอภิชาติ วงศ์สุนทร,2,7,14.95,0
2022-10-28,ORD010893,นางสาวอภิชาติ วงศ์สุนทร,2,0,27.6,0
2022-10-31,ORD011083,นางสาววรรณา พิพัฒน์วงศ์,2,0,41.4,0
2022-10-31,ORD011092,นางสาวอภิชาติ วงศ์สุนทร,1,7,44.85,0
2022-10-31,ORD011085,นางสาวอภิชาติ วงศ์สุนทร,0,2,23,0
2022-10-31,ORD011104,นางสาวอภิชาติ วงศ์สุนทร,0,6,41.4,0
2022-10-31,ORD011142,นางสาวอภิชาติ วงศ์สุนทร,1,9,11.5,0
2022-10-31,ORD011086,นางสาวอภิชาติ วงศ์สุนทร,2,2,46,0
2022-10-31,ORD011091,นางสาวอภิชาติ วงศ์สุนทร,2,5,24.15,0
2022-10-31,ORD011136,นางสาวอภิชาติ วงศ์สุนทร,2,9,11.5,0
2022-10-31,ORD011096,นางสาวอภิชาติ วงศ์สุนทร,0,3,46,0
2022-10-31,ORD011135,นางสาวนภา โชติพงศ์,0,3,-23,0
2022-10-31,ORD011094,นางสาวอภิชาติ วงศ์สุนทร,4,0,82.8,0
2022-10-31,ORD011099,นางสาวอภิชาติ วงศ์สุนทร,4,3,46,0
2022-10-31,ORD011139,นางสาวอภิชาติ วงศ์สุนทร,4,4,17.25,0
2022-10-31,ORD011085,นางสาวอภิชาติ วงศ์สุนทร,0,8,20.7,0
2022-10-31,ORD011090,นางสาวอภิชาติ วงศ์สุนทร,0,0,13.8,0
2022-10-31,ORD011137,นางสาวอภิชาติ วงศ์สุนทร,3,4,34.5,0
2022-10-31,ORD011098,นางสาวอภิชาติ วงศ์สุนทร,1,3,23,0
2022-10-31,ORD011097,นางสาวอภิชาติ วงศ์สุนทร,2,3,46,0
2022-11-01,ORD011380,นางสาวอภิชาติ วงศ์สุนทร,2,3,46,0
2022-10-31,ORD011094,นางสาวอภิชาติ วงศ์สุนทร,4,5,16.1,0
2022-10-31,ORD011140,นางสาวอภิชาติ วงศ์สุนทร,3,9,23,0
2022-10-31,ORD011092,นางสาวอภิชาติ วงศ์สุนทร,1,0,13.8,0
2022-10-31,ORD011089,นางสาวอภิชาติ วงศ์สุนทร,3,0,82.8,0
2022-10-31,ORD011101,นางสาวอภิชาติ วงศ์สุนทร,1,6,20.7,0
2022-10-31,ORD011092,นางสาวอภิชาติ วงศ์สุนทร,1,5,8.05,0
2022-10-31,ORD011095,นางสาวอภิชาติ วงศ์สุนทร,3,3,46,0
2022-10-31,ORD011103,นางสาวอภิชาติ วงศ์สุนทร,3,6,34.5,0
2022-10-31,ORD011084,นางสาวอภิชาติ วงศ์สุนทร,2,7,89.7,0
2022-10-31,ORD011141,นางสาวอภิชาติ วงศ์สุนทร,0,9,11.5,0
2022-10-31,ORD011138,นางสาวอภิชาติ วงศ์สุนทร,0,4,17.25,0
2022-10-31,ORD011090,นางสาวอภิชาติ วงศ์สุนทร,0,7,44.85,0
